URBN,Urban Outfitters Inc. Common Stock,3664186798,United States,1993,906585,Consumer Services,Clothing/Shoe/Accessory Stores
URG,Ur Energy Inc Common Shares (Canada),222868134,Canada,,1583118,Basic Industries,Precious Metals
URI,United Rentals Inc. Common Stock,24101127949,United States,1997,1181390,Technology,Diversified Commercial Services
USA,Liberty All-Star Equity Fund Common Stock,1645554965,United States,1986,731689,,
USAC,USA Compression Partners LP Common Units Representing Limited Partner Interests,1481133562,United States,2013,44420,Public Utilities,Natural Gas Distribution
USAK,USA Truck Inc. Common Stock,162294115,United States,1992,332050,Transportation,Trucking Freight/Courier Services
USAP,Universal Stainless & Alloy Products Inc. Common Stock,90436962,United States,1994,15114,Basic Industries,Steel/Iron Ore
USAT,USA Technologies Inc. Common Stock,804615857,United States,,142395,Miscellaneous,Office Equipment/Supplies/Services
USAU,U.S. Gold Corp. Common Stock,72074667,United States,,63574,Basic Industries,Precious Metals
USB,U.S. Bancorp Common Stock,83948807369,United States,,6623975,Finance,Major Banks
USB^A,U.S. Bancorp Depositary Shares Each representing a 1/100th interest in a share of Series A Non-CumulativePerpetual Pfd Stock,,United States,,178,Finance,Major Banks
USB^H,U.S. Bancorp Depositary Shares repstg 1/1000th Pfd Ser B,,United States,,219141,,
USB^M,U.S. Bancorp Depositary Shares Representing 1/1000th Interest in a Shares Series F,,United States,,300418,,
USB^P,U.S. Bancorp Depositary Shares each representing a 1/1000th interest in a share of Series K Non-Cumulative Perpetual Preferred Stock,,United States,,38949,,
USB^Q,U.S. Bancorp Depositary Shares Each Representing a 1/1000th Interest in a Share of Series L Non-Cumulative Perpetual Preferred Stock,,United States,,81848,,
USB^R,U.S. Bancorp Depositary Shares Each Representing a 1/1000th Interest in a Share of Series M Non-Cumulative Perpetual Preferred Stock,,United States,,106270,,
USCR,U.S. Concrete Inc. Common Stock,1206538616,United States,,1007190,Capital Goods,Building Materials
USDP,USD Partners LP Common Units representing limited partner interest,157530933,United States,2014,82639,Transportation,Railroads
USEG,U.S. Energy Corp. Common Stock,18709135,United States,,283290,Energy,Oil & Gas Production
USFD,US Foods Holding Corp. Common Stock,8356912046,United States,2016,1876604,Consumer Non-Durables,Food Distributors
USIO,Usio Inc. Common Stock,152977243,United States,,353119,Finance,Investment Bankers/Brokers/Service
USLM,United States Lime & Minerals Inc. Common Stock,762635026,United States,,6952,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
USM,United States Cellular Corporation Common Stock,3114569772,United States,1988,204334,Public Utilities,Telecommunications Equipment
USNA,USANA Health Sciences Inc. Common Stock,2030802381,United States,,100480,Consumer Durables,Specialty Chemicals
USPH,U.S. Physical Therapy Inc. Common Stock,1344522258,United States,1992,129132,Health Care,Medical/Nursing Services
USWS,U.S. Well Services Inc. Class A Common Stock,86755940,United States,2017,1525339,Energy,Oilfield Services/Equipment
USWSW,U.S. Well Services Inc. Warrants,0,United States,2017,127234,Energy,Oilfield Services/Equipment
USX,U.S. Xpress Enterprises Inc. Class A Common Stock,591869203,United States,2018,281590,Transportation,Trucking Freight/Courier Services
UTF,Cohen & Steers Infrastructure Fund Inc Common Stock,2556306562,United States,2004,245477,,
UTG,Reaves Utility Income Fund Common Shares of Beneficial Interest,1858049918,United States,2004,188413,,
UTHR,United Therapeutics Corporation Common Stock,7370751112,United States,1999,357438,Health Care,Major Pharmaceuticals
UTI,Universal Technical Institute Inc Common Stock,187926159,United States,2003,100823,Consumer Services,Other Consumer Services
UTL,UNITIL Corporation Common Stock,684634200,United States,,67457,Public Utilities,Power Generation
UTMD,Utah Medical Products Inc. Common Stock,316179008,United States,,13343,Health Care,Medical/Dental Instruments
UTZ,Utz Brands Inc Class A Common Stock ,3386563117,United States,2018,256922,Consumer Non-Durables,Packaged Foods
UUU,Universal Security Instruments Inc. Common Stock,15241925,United States,,310305,Technology,Electronic Components
UVE,UNIVERSAL INSURANCE HOLDINGS INC Common Stock,453106082,United States,,203502,Finance,Property-Casualty Insurers
UVSP,Univest Financial Corporation Common Stock,846397669,United States,,94255,Finance,Major Banks
UVV,Universal Corporation Common Stock,1453731613,United States,,119085,Consumer Services,Farming/Seeds/Milling
UWMC,UWM Holdings Corporation Class A Common Stock,12616667577,United States,,5552003,Finance,Finance: Consumer Services
UZA,United States Cellular Corporation 6.95% Senior Notes due 2060,0,United States,,17162,Public Utilities,Telecommunications Equipment
UZB,United States Cellular Corporation 7.25% Senior Notes due 2063,0,United States,2014,8997,Public Utilities,Telecommunications Equipment
UZC,United States Cellular Corporation 7.25% Senior Notes due 2064,0,United States,2015,9507,Public Utilities,Telecommunications Equipment
UZD,United States Cellular Corporation 6.250% Senior Notes due 2069,0,United States,2020,50435,Public Utilities,Telecommunications Equipment
UZE,United States Cellular Corporation 5.500% Senior Notes due 2070,0,United States,2020,43513,Public Utilities,Telecommunications Equipment
V,Visa Inc.,4.53E+11,United States,,5492758,Miscellaneous,Business Services
VAC,Marriott Vacations Worldwide Corporation Common Stock,7229746116,United States,,393933,Finance,Real Estate
VACQ,Vector Acquisition Corporation Class A Common Stock,456000000,United States,2020,954086,Finance,Business Services
VACQU,Vector Acquisition Corporation Unit,0,United States,2020,69482,Finance,Business Services
VACQW,Vector Acquisition Corporation Warrant,0,United States,2020,174076,Finance,Business Services
VALU,Value Line Inc. Common Stock,260417886,United States,1983,3404,Finance,Investment Managers
VAPO,Vapotherm Inc. Common Stock,609549672,United States,2018,268739,Health Care,Medical/Dental Instruments
VAQC,Vector Acquisition Corporation II Class A Ordinary Shares,584471250,United States,2021,60787,Finance,Business Services
VAR,Varian Medical Systems Inc. Common Stock,16249041184,United States,,932154,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
VBF,Invesco Bond Fund Common Stock,225455314,United States,,30297,,
VBFC,Village Bank and Trust Financial Corp. Common Stock,57205200,United States,,1,Finance,Major Banks
VBIV,VBI Vaccines Inc. New Common Stock (Canada),749313319,United States,,2949270,Health Care,Major Pharmaceuticals
VBTX,Veritex Holdings Inc. Common Stock,1617574758,United States,2014,359007,Finance,Major Banks
VC,Visteon Corporation Common Stock,3377515824,United States,,249186,Capital Goods,Auto Parts:O.E.M.
VCEL,Vericel Corporation Common Stock,2426396056,United States,,616277,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VCF,Delaware Investments Colorado Municipal Income Fund Inc  Common Stock,68203110,United States,1993,148,,
VCNX,Vaccinex Inc. Common Stock,68276165,United States,2018,304706,Health Care,Major Pharmaceuticals
VCRA,Vocera Communications Inc. Common Stock,1216210252,United States,2012,368720,Capital Goods,Telecommunications Equipment
VCTR,Victory Capital Holdings Inc. Class A Common Stock,1741303105,United States,2018,160588,Finance,Investment Managers
VCV,Invesco California Value Municipal Income Trust Common Stock,607411088,United States,,70326,,
VCVC,10X Capital Venture Acquisition Corp Class A Common Stock,251814063,United States,2021,736217,Capital Goods,Auto Parts:O.E.M.
VCVCU,10X Capital Venture Acquisition Corp Unit,0,United States,2020,10796,Capital Goods,Auto Parts:O.E.M.
VCVCW,10X Capital Venture Acquisition Corp Warrant,0,United States,2021,25435,Capital Goods,Auto Parts:O.E.M.
VCYT,Veracyte Inc. Common Stock,3314564007,United States,2013,530856,Health Care,Medical Specialities
VEC,Vectrus Inc. Common Stock,631166791,United States,2014,140517,Consumer Services,Diversified Commercial Services
VECO,Veeco Instruments Inc. Common Stock,1004563251,United States,1994,888712,Technology,Industrial Machinery/Components
VELOU,Velocity Acquisition Corp. Units,0,United States,2021,117035,Finance,Business Services
VENAU,Venus Acquisition Corporation Units,0,United States,2021,3360,Finance,Business Services
VER,VEREIT Inc. Common Stock,8870318654,United States,,2457433,Consumer Services,Real Estate Investment Trusts
VER^F,VEREIT Inc. 6.70% Series F Cumulative Redeemable Preferred Stock,,United States,,22451,,
VERB,Verb Technology Company Inc. Common Stock,77687787,United States,,2947753,Consumer Services,Other Consumer Services
VERBW,Verb Technology Company Inc. Warrant,0,United States,,4025,Consumer Services,Other Consumer Services
VERI,Veritone Inc. Common Stock,734156452,United States,2017,1001389,Technology,EDP Services
VERO,Venus Concept Inc. Common Stock,118347988,United States,2017,464945,Health Care,Medical/Dental Instruments
VERU,Veru Inc. Common Stock,858864135,United States,,1166053,Health Care,Major Pharmaceuticals
VERX,Vertex Inc. Class A Common Stock,3207133258,United States,2020,297062,Technology,Computer Software: Prepackaged Software
VERY,Vericity Inc. Common Stock,142056250,United States,2019,1398,Finance,Life Insurance
VET,Vermilion Energy Inc. Common (Canada),1166671000,Canada,,1486664,Energy,Oil & Gas Production
VFC,V.F. Corporation Common Stock,31394267879,United States,,1568634,Consumer Non-Durables,Apparel
VFF,Village Farms International Inc. Common Shares,1025994928,Canada,,999400,Consumer Non-Durables,Farming/Seeds/Milling
VFL,Delaware Investments National Municipal Income Fund Common Stock,59549025,United States,1993,6618,,
VG,Vonage Holdings Corp. Common Stock,2917336540,United States,2006,2259467,Public Utilities,Telecommunications Equipment
VGI,Virtus Global Multi-Sector Income Fund Common Shares of Beneficial Interest,135350871,United States,2012,40459,,
VGM,Invesco Trust for Investment Grade Municipals Common Stock (DE),733668255,United States,,63584,,
VGR,Vector Group Ltd. Common Stock,2181854000,United States,,368880,Consumer Non-Durables,Farming/Seeds/Milling
VGZ,Vista Gold Corp Common Stock,108988869,United States,,357043,Basic Industries,Precious Metals
VHC,VirnetX Holding Corp Common Stock,380873935,United States,,464256,Miscellaneous,Multi-Sector Companies
VHI,Valhi Inc. Common Stock,600803226,United States,,18232,Basic Industries,Major Chemicals
VIAC,ViacomCBS Inc. Class B Common Stock,28879841859,United States,,150740577,Consumer Services,Broadcasting
VIACA,ViacomCBS Inc. Class A Common Stock,30565170541,United States,,1516288,Consumer Services,Broadcasting
VIACP,ViacomCBS Inc. 5.75% Series A Mandatory Convertible Preferred Stock,0,United States,,1682130,Consumer Services,Broadcasting
VIAV,Viavi Solutions Inc. Common Stock,3561325742,United States,,1787811,Technology,Semiconductors
VICR,Vicor Corporation Common Stock,3631778598,United States,,100278,Capital Goods,Industrial Machinery/Components
VIEW,View Inc. Class A Common Stock,1751809074,United States,2020,1124119,Consumer Durables,Electronic Components
VIEWW,View Inc. Warrant,0,United States,2020,71846,Consumer Durables,Electronic Components
VIH,VPC Impact Acquisition Holdings Class A Ordinary Shares,323500345,United States,2020,615012,Technology,Computer Software: Prepackaged Software
VIHAU,VPC Impact Acquisition Holdings Unit,0,United States,2020,2658,Technology,Computer Software: Prepackaged Software
VIHAW,VPC Impact Acquisition Holdings Warrant,0,United States,2020,109242,Technology,Computer Software: Prepackaged Software
VII,7GC & Co. Holdings Inc. Class A common stock,282609625,United States,2021,296,Finance,Business Services
VIIAU,7GC & Co. Holdings Inc. Unit,0,United States,2020,1846,Finance,Business Services
VIIAW,7GC & Co. Holdings Inc. Warrant,0,United States,2021,3080,Finance,Business Services
VINC,Vincerx Pharma Inc. Common Stock,270319245,United States,2020,19954,Health Care,Major Pharmaceuticals
VINCW,Vincerx Pharma Inc. Warrant,0,United States,2020,26,Health Care,Major Pharmaceuticals
VINO,Gaucho Group Holdings Inc. Common Stock,30572477,United States,,30324,Consumer Services,Homebuilding
VIR,Vir Biotechnology Inc. Common Stock,6106764700,United States,2019,554473,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VIRC,Virco Manufacturing Corporation Common Stock,49347790,United States,,12385,Consumer Durables,Industrial Specialties
VIRI,Virios Therapeutics Inc. Common Stock,47483223,United States,2020,56085,Health Care,Major Pharmaceuticals
VIRS,Pacer BioThreat Strategy ETF,,United States,2020,9,,
VIRT,Virtu Financial Inc. Class A Common Stock,5887841411,United States,2015,1941514,Finance,Investment Bankers/Brokers/Service
VIRX,Viracta Therapeutics Inc. Common Stock,319263596,United States,,222647,Health Care,Major Pharmaceuticals
VISL,Vislink Technologies Inc. Common Stock,141487252,United States,2013,5998324,Capital Goods,Telecommunications Equipment
VITL,Vital Farms Inc. Common Stock,828176902,United States,2020,1268354,Consumer Non-Durables,Packaged Foods
VIVE,Viveve Medical Inc. Common Stock,31025148,United States,,204228,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
VIVO,Meridian Bioscience Inc. Common Stock,1110984136,United States,1986,438820,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
VKI,Invesco Advantage Municipal Income Trust II Common Shares of Beneficial Interest (DE),526927710,United States,,60366,,
VKQ,Invesco Municipal Trust Common Stock,731333401,United States,,89382,,
VKTX,Viking Therapeutics Inc. Common Stock,449246713,United States,2015,592790,Health Care,Major Pharmaceuticals
VKTXW,Viking Therapeutics Inc. Warrants,0,United States,,855,Health Care,Major Pharmaceuticals
VLDR,Velodyne Lidar Inc. Common Stock,2176785316,United States,,4216290,Capital Goods,Industrial Machinery/Components
VLDRW,Velodyne Lidar Inc. Warrants ,0,United States,,100629,Capital Goods,Industrial Machinery/Components
VLGEA,Village Super Market Inc. Class A Common Stock,368186751,United States,,42508,Consumer Services,Food Chains
VLO,Valero Energy Corporation Common Stock,29340752747,United States,,2364742,Energy,Integrated oil Companies
VLON,Vallon Pharmaceuticals Inc. Common Stock,30650049,United States,2021,23140,Health Care,Major Pharmaceuticals
